stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id
"20170","","FAUNTLEROY WAY SW & SW MYRTLE ST","","47.5392952","-122.390984","21"
"20190","","FAUNTLEROY WAY SW & SW WEBSTER ST","","47.5356293","-122.392723","21"
"20220","","FAUNTLEROY WAY SW & SW ROSE ST","","47.5295639","-122.39283","21"
"20250","","FAUNTLEROY WAY SW & SW BARTON ST","","47.5230064","-122.393074","21"
"20270","","SW WILDWOOD PL & 46TH AVE SW","","47.5209351","-122.390892","21"
"20530","","W EMERSON ST & MAGNOLIA BLVD W","","47.6541672","-122.411751","21"
"20540","","WEST VIEWMONT WAY W & W RUFFNER ST","","47.6519165","-122.410538","21"
"20550","","WEST VIEWMONT WAY W & W BERTONA ST","","47.6502647","-122.40966","21"
"20560","","WEST VIEWMONT WAY W & W DRAVUS ST","","47.6484299","-122.409676","21"
"20570","","WEST VIEWMONT WAY W & W BARRETT ST","","47.6468773","-122.409676","21"
"20580","","WEST VIEWMONT WAY W & W ARMOUR ST","","47.6450462","-122.409729","21"
"20590","","WEST VIEWMONT WAY W & W RAYE ST","","47.64328","-122.409752","21"
"20600","","WEST VIEWMONT WAY W & 42ND AVE W","","47.6413994","-122.409782","21"
"20610","","WEST VIEWMONT WAY W & W PARKMONT PL","","47.6402855","-122.409554","21"
"20620","","WEST VIEWMONT WAY W & MONTAVISTA PL W","","47.638485","-122.407188","21"
"20630","","WEST VIEWMONT WAY W & CONSTANCE DR W","","47.6373444","-122.406219","21"
"20640","","VIEWMONT WAY W & EDGEMONT PL W","","47.6377068","-122.403732","21"
"20650","","35TH AVE W & W MCGRAW ST","","47.6394691","-122.402283","21"
"20660","","W MCGRAW ST & 33RD AVE W","","47.6394882","-122.399963","21"
"20670","","W MCGRAW ST & 32ND AVE W","","47.639492","-122.397896","21"
"20680","","CONDON WAY W & W CROCKETT ST","","47.6377716","-122.395782","21"
"20700","","28TH AVE W & W BLAINE ST","","47.6348763","-122.393158","21"
"20710","","28TH AVE W & W EATON ST","","47.6331139","-122.393188","21"
"20720","","W GALER ST & THORNDYKE AVE W","","47.6322517","-122.391434","21"
"20730","","MAGNOLIA BRDG & PIER 91","","47.6334229","-122.38282","21"
"20740","","2ND AVE & BROAD ST","","47.6172791","-122.351288","21"
"20750","","2ND AVE & CEDAR ST","","47.6162415","-122.349525","21"
"20760","","2ND AVE & WALL ST","","47.6151505","-122.347694","21"
"20830","","DENNY WAY & BROAD ST","","47.6186562","-122.350716","21"
"20860","","MAGNOLIA BRDG & PIER 91","","47.6335487","-122.382896","21"
"20880","","THORNDYKE AVE W & W HAYES ST","","47.6340103","-122.391762","21"
"20890","","28TH AVE W & W BLAINE ST","","47.6349182","-122.392952","21"
"20910","","CONDON WAY W & W CROCKETT ST","","47.6375771","-122.395409","21"
"20921","","W MCGRAW ST & 32ND AVE W","","47.6396255","-122.398216","21"
"20930","","W MCGRAW ST & 33RD AVE W","","47.6396255","-122.399979","21"
"20940","","VIEWMONT WAY W & 35TH AVE W","","47.6390114","-122.402199","21"
"20950","","VIEWMONT WAY W & EDGEMONT PL W","","47.6379128","-122.403732","21"
"20960","","WEST VIEWMONT WAY W & CONSTANCE DR W","","47.6373329","-122.405907","21"
"20970","","WEST VIEWMONT WAY W & MONTAVISTA PL W","","47.6387177","-122.407257","21"
"20980","","WEST VIEWMONT WAY W & W PARKMONT PL","","47.640213","-122.409279","21"
"20990","","WEST VIEWMONT WAY W & WESTMONT WAY W","","47.6423645","-122.409576","21"
"21000","","WEST VIEWMONT WAY W & W RAYE ST","","47.6434174","-122.409554","21"
"21010","","WEST VIEWMONT WAY W & W ARMOUR ST","","47.6449356","-122.409523","21"
"21020","","WEST VIEWMONT WAY W & W BARRETT LN","","47.6470833","-122.40947","21"
"21030","","WEST VIEWMONT WAY W & W DRAVUS ST","","47.648777","-122.40947","21"
"21040","","WEST VIEWMONT WAY W & W BERTONA ST","","47.65065","-122.409454","21"
"21050","","WEST VIEWMONT WAY W & W RUFFNER ST","","47.6522331","-122.410561","21"
"21080","","SW ROXBURY ST & 15TH AVE SW","","47.5173035","-122.353569","6"
"21090","","SW ROXBURY ST & 12TH AVE SW","","47.5172615","-122.350334","6"
"21104","","8TH AVE SW & SW 99TH ST","","47.5156784","-122.34539","24"
"21110","","SW ROXBURY ST & 8TH AVE SW","","47.517231","-122.345062","6"
"21120","","SW ROXBURY ST & 5TH AVE SW","","47.51717","-122.341125","6"
"21140","","OLSON PL SW & 3RD AVE SW","","47.5197296","-122.338219","3"
"21141","","OLSON/MYERS P&R","","47.5196114","-122.336197","14"
"21150","","OLSON PL SW & 3RD AVE SW","","47.5196915","-122.338547","3"
"21170","","SW ROXBURY ST & 5TH PL SW","","47.5173531","-122.341957","3"
"21250","","SW ROXBURY ST & 26TH AVE SW","","47.5172958","-122.365456","5"
"21280","","SW ROXBURY ST & 20TH AVE SW","","47.5172958","-122.358894","3"
"21290","","SW ROXBURY ST & 17TH AVE SW","","47.5172958","-122.356766","6"
"21292","","16TH AVE SW & SW ROXBURY ST","","47.517849","-122.355057","21"
"21295","","16TH AVE SW & SW BARTON ST","","47.5212784","-122.355019","21"
"21310","","DELRIDGE WAY SW & SW CAMBRIDGE ST","","47.5194206","-122.356888","21"
"21320","","DELRIDGE WAY SW & SW BARTON ST","","47.5209465","-122.358269","21"
"21350","","16TH AVE SW & SW HENDERSON ST","","47.5231438","-122.355003","21"
"21360","","16TH AVE SW & SW TRENTON ST","","47.5249634","-122.35498","21"
"21370","","16TH AVE SW & SW CLOVERDALE ST","","47.5267601","-122.35498","21"
"21380","","16TH AVE SW & SW THISTLE ST","","47.5285187","-122.354965","21"
"21390","","16TH AVE SW & SW ELMGROVE ST","","47.5302734","-122.35495","21"
"21400","","16TH AVE SW & SW KENYON ST","","47.5321198","-122.35495","21"
"21410","","16TH AVE SW & SW HOLDEN ST","","47.5335159","-122.354935","21"
"21420","","SW AUSTIN ST & DUMAR WAY SW","","47.534626","-122.356155","21"
"21430","","DUMAR WAY SW & SW ORCHARD ST","","47.5377922","-122.35865","21"
"21440","","SW ORCHARD ST & DELRIDGE WAY SW","","47.5379906","-122.360687","21"
"21450","","DELRIDGE WAY SW & SW MYRTLE ST","","47.5392494","-122.360825","21"
"21460","","DELRIDGE WAY SW & CROFT PL SW","","47.5407982","-122.360725","21"
"21480","","DELRIDGE WAY SW & SW HOLLY ST","","47.5429993","-122.361115","21"
"21500","","DELRIDGE WAY SW & SW GRAHAM ST","","47.5464554","-122.362679","21"
"21520","","DELRIDGE WAY SW & SW JUNEAU ST","","47.5499725","-122.362915","21"
"21540","","DELRIDGE WAY SW & SW BRANDON ST","","47.5536385","-122.362862","21"
"21560","","DELRIDGE WAY SW & SW HUDSON ST","","47.5574112","-122.362816","21"
"21570","","DELRIDGE WAY SW & SW EDMUNDS ST","","47.5594902","-122.362793","21"
"21590","","DELRIDGE WAY SW & SW OREGON ST","","47.5631828","-122.363258","21"
"21600","","DELRIDGE WAY SW & SW GENESEE ST","","47.5650063","-122.363213","21"
"21620","","DELRIDGE WAY SW & SW ANDOVER ST","","47.568264","-122.36319","1"
"21670","","AIRPT WAY S & DIAGONAL AVE S","","47.5732346","-122.321838","21"
"21680","","AIRPT WAY S & S HORTON ST","","47.5749893","-122.321304","21"
"21690","","AIRPT WAY S & S STEVENS ST","","47.5771446","-122.321304","21"
"21700","","AIRPT WAY S & S LANDER ST","","47.5794106","-122.321304","1"
"21710","","AIRPT WAY S & S BAYVIEW ST","","47.5812607","-122.321304","21"
"21720","","AIRPT WAY S & S COLLEGE ST","","47.5834236","-122.321289","21"
"21730","","AIRPT WAY S & S HILL ST","","47.5847359","-122.321289","21"
"21740","","S HOLGATE ST & AIRPT WAY S","","47.5862732","-122.3218","21"
"21765","","6TH AVE S & S ATLANTIC ST","","47.5908852","-122.325867","1"
"21833","","6TH AVE S & S ROYAL BROUGHAM WAY","","47.5920486","-122.326073","1"
"21860","","AIRPT WAY S & S HOLGATE ST","","47.5852432","-122.321495","1"
"21870","","AIRPT WAY S & S WALKER ST","","47.5837555","-122.321495","21"
"21880","","AIRPT WAY S & S STACY ST","","47.5816765","-122.321495","21"
"21890","","AIRPT WAY S & S LANDER ST","","47.5795746","-122.321495","21"
"21910","","AIRPT WAY S & S STEVENS ST","","47.5753746","-122.32151","21"
"21920","","AIRPT WAY S & DIAGONAL AVE S","","47.5741043","-122.32151","21"
"21940","","AIRPT WAY S & S SPOKANE ST","","47.5718117","-122.322861","21"
"21945","","KENT DESMOINES PR","","47.3918877","-122.287628","24"
"21990","","DELRIDGE WAY SW & SW ANDOVER ST","","47.5680199","-122.363396","21"
"22009","","DELRIDGE WAY SW & SW GENESEE ST","","47.5648766","-122.363419","1"
"22010","","DELRIDGE WAY SW & SW GENESEE ST","","47.5644836","-122.363419","21"
"22030","","DELRIDGE WAY SW & SW ALASKA ST","","47.5608978","-122.362984","21"
"22050","","DELRIDGE WAY SW & SW HUDSON ST","","47.5575562","-122.363022","21"
"22070","","DELRIDGE WAY SW & SW BRANDON ST","","47.5534744","-122.363068","21"
"22090","","DELRIDGE WAY SW & SW JUNEAU ST","","47.5501747","-122.363121","21"
"22099","","DELRIDGE WAY SW & SW GRAHAM ST","","47.5467834","-122.363037","21"
"22120","","DELRIDGE WAY SW & SW HOLLY ST","","47.5428696","-122.361313","21"
"22140","","DELRIDGE WAY SW & CROFT PL SW","","47.5405998","-122.360878","21"
"22152","","DELRIDGE WAY SW & SW MYRTLE ST","","47.5386047","-122.361115","1"
"22157","","DELRIDGE WAY SW & SW KENYON ST","","47.5316544","-122.36055","21"
"22160","","SW ORCHARD ST & DELRIDGE WAY SW","","47.5378456","-122.360535","21"
"22165","","DELRIDGE WAY SW & SW THISTLE ST","","47.5280495","-122.360565","21"
"22170","","DUMAR WAY SW & SW ORCHARD ST","","47.5376854","-122.358818","21"
"9133","","UNIVERSITY WAY NE & NE 45TH ST","","47.6622734","-122.313217","21"
"9134","","UNIVERSITY WAY NE & NE 43RD ST","","47.6598473","-122.313271","21"
"9135","","UNIVERSITY WAY NE & NE 52ND ST","","47.6660233","-122.313164","1"
"9138","","NE CAMPUS PKWY & 12TH AVE NE","","47.6562996","-122.31546","21"
"9140","","UNIVERSITY BRIDGE & NE 40TH ST","","47.6557655","-122.31852","21"
"9141","","EASTLAKE AVE E & HARVARD AVE E","","47.6506004","-122.322151","21"
"9142","","UNIVERSITY WAY NE & NE 41ST ST","","47.6568642","-122.313354","21"
"9147","","BROOKLYN AVE NE & NE CAMPUS PKWY","","47.656498","-122.314308","21"
"9150","","EASTLAKE AVE E & E ALLISON ST","","47.648613","-122.323692","21"
"9170","","EASTLAKE AVE E & E HAMLIN ST","","47.6457291","-122.32592","21"
"9190","","EASTLAKE AVE E & E LOUISA ST","","47.6418648","-122.325989","21"
"9200","","EASTLAKE AVE E & E LYNN ST","","47.6394691","-122.325989","21"
"9220","","EASTLAKE AVE E & E NEWTON ST","","47.6365471","-122.325935","21"
"9240","","EASTLAKE AVE E & E GARFIELD ST","","47.6333923","-122.325836","21"
"9271","","EASTLAKE AVE E & ALOHA ST","","47.627697","-122.329338","21"
"9300","","EASTLAKE AVE E & MERCER ST","","47.6240044","-122.329269","21"
"9310","","EASTLAKE AVE E & HARRISON ST","","47.6217194","-122.329254","21"
"9320","","EASTLAKE AVE E & STEWART ST","","47.6200714","-122.329239","21"
"9370","","EASTLAKE AVE E & STEWART ST","","47.6195908","-122.329033","21"
"9380","","EASTLAKE AVE E & HARRISON ST","","47.62183","-122.329048","21"
"9400","","EASTLAKE AVE E & MERCER ST","","47.6241951","-122.329063","21"
"9420","","EASTLAKE AVE E & ALOHA ST","","47.6270332","-122.329117","21"
"9460","","EASTLAKE AVE E & E GARFIELD ST","","47.6341095","-122.325386","21"
"9480","","EASTLAKE AVE E & E HOWE ST","","47.6361618","-122.325577","21"
"9500","","EASTLAKE AVE E & E LYNN ST","","47.6399307","-122.325798","21"
"9510","","EASTLAKE AVE E & E LOUISA ST","","47.6422806","-122.325783","21"
"9530","","EASTLAKE AVE E & E HAMLIN ST","","47.6459541","-122.325516","21"
"9550","","EASTLAKE AVE E & E ALLISON ST","","47.6489449","-122.323204","21"
"9560","","EASTLAKE AVE E & HARVARD AVE E","","47.6503181","-122.322136","1"
"9575","","NE CAMPUS PKWY & UNIVERSITY WAY NE","","47.6559181","-122.313354","21"
"9580","","NE CAMPUS PKWY & BROOKLYN AVE NE","","47.6559219","-122.31398","21"
"9581","","UNIVERSITY WAY NE & NE 41ST ST","","47.6573868","-122.313133","21"
"9582","","UNIVERSITY WAY NE & NE 43RD ST","","47.6597672","-122.313065","21"
"9584","","UNIVERSITY WAY NE & NE 45TH ST","","47.6620674","-122.313011","21"
"9586","","NE 50TH ST & UNIVERSITY WAY NE","","47.6649742","-122.31353","21"
"9589","","ROOSEVELT WAY NE & NE 50TH ST","","47.6645966","-122.317505","1"
"9605","","ROOSEVELT WAY NE & NE 45TH ST","","47.6609535","-122.317818","1"
"9610","","ROOSEVELT WAY NE & NE 42ND ST","","47.6584549","-122.317879","21"
"9612","","NE 42ND ST & 8TH AVE NE","","47.6574516","-122.319389","21"
"9620","","EASTLAKE AVE NE & NE 41ST ST","","47.657074","-122.316849","21"
"9630","","11TH AVE NE & NE 42ND ST","","47.6585732","-122.316551","21"
"9650","","11TH AVE NE & NE 45TH ST","","47.6617813","-122.316467","1"
"9660","","11TH AVE NE & NE 47TH ST","","47.6633682","-122.316254","21"
"9670","","NE 125TH ST & LK CITY WAY NE","","47.7192078","-122.294708","21"
"9680","","NE 125TH ST & 33RD AVE NE","","47.7191963","-122.292847","21"
"9690","","NE 125TH ST & 35TH AVE NE","","47.7191849","-122.291084","21"
"9710","","NE 125TH ST & 39TH AVE NE","","47.7191467","-122.2864","21"
"9720","","SAND PT WAY NE & BARTLETT AVE NE","","47.7170601","-122.283836","21"
"9730","","SAND PT WAY NE & NE 120TH ST","","47.7160225","-122.283218","21"
"9750","","SAND PT WAY NE & NE 115TH ST","","47.7123718","-122.281937","21"
"9770","","SAND PT WAY NE & NE 110TH ST","","47.708622","-122.280144","21"
"9790","","SAND PT WAY NE & NE 106TH ST","","47.7050934","-122.278435","21"
"9800","","SAND PT WAY NE & NE 103RD ST","","47.7026825","-122.277771","21"
"9820","","SAND PT WAY NE & NE 97TH ST","","47.6996536","-122.277824","21"
"9830","","SAND PT WAY NE & NE 95TH ST","","47.6970444","-122.277527","21"
"9840","","SAND PT WAY NE & NE 93RD ST","","47.6958771","-122.276596","21"
"9850","","SAND PT WAY NE & MATHEWS AVE NE","","47.6937714","-122.274055","21"
"9860","","SAND PT WAY NE & INVERNESS DR NE","","47.6928368","-122.271362","21"
"9895","","SAND PT WAY NE & NE 77TH ST","","47.6844711","-122.264397","21"
"9900","","SAND PT WAY NE & NE 74TH ST","","47.6818199","-122.263763","21"
"9912","","SAND PT WAY NE & NE 70TH ST","","47.6790886","-122.26371","21"
"9920","","SAND PT WAY NE & NE 65TH ST","","47.6758881","-122.263641","21"
"9930","","SAND PT WAY NE & NE 62ND ST","","47.6736374","-122.266251","21"
"9950","","SAND PT WAY NE & NE 58TH ST","","47.6705856","-122.270515","21"
"9970","","SAND PT WAY NE & IVANHOE PL NE","","47.6683846","-122.274597","1"
"9972","","SAND PT WAY NE & PRINCETON AVE NE","","47.6684837","-122.276482","21"
"9974","","SAND PT WAY NE & NE 52ND ST","","47.6666412","-122.281242","21"
"9976","","SAND PT WAY NE & NE 50TH ST","","47.664711","-122.283249","21"
"9978","","SAND PT WAY NE & 40TH AVE NE","","47.6627388","-122.285202","1"
"9980","","NE 55TH ST & PRINCETON AVE NE","","47.669342","-122.276146","21"
"9990","","NE 55TH ST & 45TH AVE NE","","47.6690254","-122.279846","21"
"10000","","NE 55TH ST & 43RD AVE NE","","47.6685753","-122.283653","21"
"10005","","40TH AVE NE & NE 51ST ST","","47.6658859","-122.284897","21"
"10010","","NE 55TH ST & 39TH AVE NE","","47.6685791","-122.285667","21"
"10020","","NE 55TH ST & 37TH AVE NE","","47.6685791","-122.2883","21"
"10030","","NE 55TH ST & 35TH AVE NE","","47.6685791","-122.290512","21"
"10040","","NE 55TH ST & 33RD AVE NE","","47.6685829","-122.293015","21"
"10050","","NE 55TH ST & 30TH AVE NE","","47.6685905","-122.295448","21"
"10060","","NE 55TH ST & 27TH AVE NE","","47.6685944","-122.298859","21"
"10070","","NE 55TH ST & 25TH AVE NE","","47.6685944","-122.300995","21"
"10083","","RAVENNA AVE NE & RAVENNA PL NE","","47.6684799","-122.303795","21"
"10100","","NE RAVENNA BLVD & PARK RD NE","","47.6695633","-122.30542","21"
"10110","","20TH AVE NE & NE 55TH ST","","47.6682739","-122.306595","21"
"10120","","20TH AVE NE & NE 52ND ST","","47.6662827","-122.306602","21"
"10130","","NE 50TH ST & 19TH AVE NE","","47.6649284","-122.307114","21"
"10145","","NE 50TH ST & 16TH AVE NE","","47.664959","-122.311172","21"
"10170","","FAIRVIEW AVE E & E NELSON PL","","47.6306038","-122.328629","1"
"10180","","FAIRVIEW AVE N & YALE AVE N","","47.6283493","-122.33152","21"
"10190","","FAIRVIEW AVE N & MINOR AVE N","","47.6272087","-122.332947","1"
"10210","","FAIRVIEW AVE N & REPUBLICAN ST","","47.6226768","-122.334435","1"
"10225","","FAIRVIEW AVE N & THOMAS ST","","47.6205864","-122.334419","1"
"10240","","BOREN AVE & VIRGINIA ST","","47.6175003","-122.333817","21"
"10280","","FAIRVIEW AVE & DENNY WAY","","47.6184196","-122.334198","21"
"10305","","FAIRVIEW AVE N & HARRISON ST","","47.6217308","-122.334229","1"
"10325","","FAIRVIEW AVE N & VALLEY ST","","47.626545","-122.333542","21"
"10340","","FAIRVIEW AVE N & YALE AVE N","","47.6288757","-122.330597","21"
"10350","","FAIRVIEW AVE E & YALE AVE N","","47.6304703","-122.328545","21"
"10370","","NE 50TH ST & UNIVERSITY WAY NE","","47.6648293","-122.31266","21"
"10380","","NE 50TH ST & 16TH AVE NE","","47.664814","-122.310432","21"
"10400","","20TH AVE NE & NE 50TH ST","","47.6650276","-122.306404","21"
"10410","","20TH AVE NE & NE 52ND ST","","47.6666412","-122.306404","21"
"10420","","20TH AVE NE & NE 54TH ST","","47.6681709","-122.306389","21"
"10430","","NE RAVENNA BLVD & 21ST AVE NE","","47.6692734","-122.305489","21"
"10445","","RAVENNA AVE NE & NE 54TH ST","","47.6679955","-122.303955","21"
"10460","","NE 55TH ST & 25TH AVE NE","","47.6684494","-122.300217","21"
"10470","","NE 55TH ST & 27TH AVE NE","","47.6684494","-122.298218","21"
"10480","","NE 55TH ST & 30TH AVE NE","","47.6684494","-122.295074","21"
"10490","","NE 55TH ST & 33RD AVE NE","","47.6684494","-122.29232","21"
"10500","","NE 55TH ST & 35TH AVE NE","","47.6684456","-122.29039","21"
"10510","","NE 55TH ST & 36TH AVE NE","","47.6684456","-122.288803","21"
"10515","","40TH AVE NE & NE 50TH ST","","47.6650925","-122.284698","21"
"10525","","NE 55TH ST & 40TH AVE NE","","47.6684418","-122.285049","21"
"10550","","NE 55TH ST & 45TH AVE NE","","47.6689377","-122.279518","21"
"10560","","NE 55TH ST & PRINCETON AVE NE","","47.6691818","-122.275909","21"
"10561","","SAND PT WAY NE & 38TH AVE NE","","47.6615753","-122.286484","21"
"10562","","SAND PT WAY NE & 40TH AVE NE","","47.6634483","-122.284119","21"
"10564","","SAND PT WAY NE & NE 50TH ST","","47.6646538","-122.282867","21"
"10566","","SAND PT WAY NE & NE 52ND ST","","47.6670799","-122.28035","1"
"10568","","SAND PT WAY NE & PRINCETON AVE NE","","47.6681938","-122.275978","21"
"10570","","SAND PT WAY NE & NE 55TH ST","","47.6683273","-122.273605","21"
"10580","","SAND PT WAY NE & NE WINDERMERE RD","","47.6702614","-122.270485","1"
"10600","","SAND PT WAY NE & NE 61ST ST","","47.6729889","-122.266663","21"
"10615","","NE 65TH ST & RADFORD DR NE","","47.6758499","-122.262726","1"
"10620","","SAND PT WAY NE & NE 65TH ST","","47.6759682","-122.263451","21"
"10630","","SAND PT WAY NE & NE 70TH ST","","47.6794319","-122.263519","21"
"10640","","SAND PT WAY NE & NE 74TH ST","","47.6817589","-122.263565","21"
"10650","","SAND PT WAY NE & NE 77TH ST","","47.6850052","-122.264465","21"
"10653","","NOAA & BUILDING 1","","47.6865425","-122.257362","21"
"10654","","NE NOAA DR & NOAA ACS","","47.6861496","-122.260803","1"
"10657","","NE NOAA DR & GUARD SHACK","","47.6860771","-122.259285","21"
"10658","","NOAA & BUILDING 3","","47.6859894","-122.255554","21"
"10680","","SAND PT WAY NE & INVERNESS DR NE","","47.6927567","-122.270775","21"
"10700","","SAND PT WAY NE & MATTHEWS PL NE","","47.6945229","-122.275177","21"
"10710","","SAND PT WAY NE & NE 93RD ST","","47.6961441","-122.276566","21"
"10720","","SAND PT WAY NE & NE 95TH ST","","47.6973534","-122.277527","21"
"10730","","SAND PT WAY NE & NE 97TH ST","","47.6990929","-122.277634","21"
"10750","","SAND PT WAY NE & NE 103RD ST","","47.7030869","-122.277565","21"
"10760","","SAND PT WAY NE & NE 106TH ST","","47.7053642","-122.278374","1"
"10780","","SAND PT WAY NE & NE 110TH ST","","47.7092285","-122.280212","21"
"10800","","SAND PT WAY NE & NE 115TH ST","","47.7126198","-122.28183","21"
"10820","","SAND PT WAY NE & NE 120TH ST","","47.716011","-122.283005","21"
"10830","","SAND PT WAY NE & NE 123RD ST","","47.717598","-122.283928","21"
"10840","","SAND PT WAY NE & NE 125TH ST","","47.7192917","-122.286949","1"
"10860","","NE 125TH ST & 35TH AVE NE","","47.7193222","-122.291283","21"
"10870","","NE 125TH ST & 33RD AVE NE","","47.7193375","-122.293205","21"
"10910","","12TH AVE NE & NE 47TH ST","","47.662281","-122.31546","1"
"10911","","NE 45TH ST & UNIVERSITY WAY NE","","47.6612053","-122.313477","21"
"10912","","15TH AVE NE & NE 43RD ST","","47.6593704","-122.312096","21"
"10914","","15TH AVE NE & NE CAMPUS PKWY","","47.6564217","-122.312164","21"
"10915","","HARVARD AVE E & EASTLAKE AVE E","","47.6500931","-122.321999","1"
"10916","","HARVARD AVE E & EASTLAKE AVE E","","47.649704","-122.322205","1"
"10917","","15TH AVE NE & NE 40TH ST","","47.6550484","-122.312195","21"
"10920","","HARVARD AVE E & E SHELBY ST","","47.646759","-122.322205","21"
"10940","","10TH AVE E & E ROANOKE ST","","47.6429367","-122.32016","21"
"10950","","10TH AVE E & E MILLER ST","","47.6411629","-122.32016","21"
"10970","","10TH AVE E & E NEWTON ST","","47.6370277","-122.320183","21"
"10990","","10TH AVE E & E GALER ST","","47.6321259","-122.320305","21"
"11010","","10TH AVE E & E PROSPECT ST","","47.6287384","-122.32032","21"
"11011","","BROADWAY E & E ROY ST","","47.625248","-122.321114","21"
"11012","","E ALOHA ST & BROADWAY E","","47.6267662","-122.320961","21"
"11025","","BOREN AVE & JEFFERSON ST","","47.6060677","-122.322029","21"
"11030","","E ROY ST & BROADWAY E","","47.6251945","-122.320816","21"
"11033","","BOREN AVE & COLUMBIA ST","","47.6082268","-122.324013","21"
"11035","","BOREN AVE & MADISON ST","","47.609581","-122.325256","21"
"11040","","BROADWAY E & E REPUBLICAN ST","","47.6228943","-122.32103","21"
"11045","","BOREN AVE & SENECA ST","","47.6110229","-122.326561","21"
"11050","","BROADWAY E & E THOMAS ST","","47.6208153","-122.320992","21"
"11065","","BOREN AVE & PIKE ST","","47.6135406","-122.329102","21"
"11070","","BROADWAY & E PINE ST","","47.6161919","-122.320923","21"
"11075","","BOREN AVE & SENECA ST","","47.6105156","-122.326332","21"
"11080","","E PINE ST & BROADWAY","","47.615303","-122.321495","21"
"11085","","BOREN AVE & MADISON ST","","47.6090851","-122.325035","21"
"11087","","BOREN AVE & COLUMBIA ST","","47.6075935","-122.323669","21"
"11090","","E PINE ST & BELMONT AVE","","47.6152954","-122.324776","21"
"11095","","BOREN AVE & JAMES ST","","47.6062164","-122.322411","21"
"11100","","E PINE ST & BELLEVUE AVE","","47.6152992","-122.327271","21"
"11130","","PIKE ST & CONVENTION PL","","47.6123009","-122.331497","21"
"11132","","PIKE ST & BOREN AVE","","47.6135788","-122.328445","21"
"11140","","E PINE ST & SUMMIT AVE","","47.6151505","-122.325256","21"
"11150","","E PINE ST & HARVARD AVE","","47.6151619","-122.321617","21"
"11180","","BROADWAY E & E JOHN ST","","47.6201553","-122.32077","21"
"11190","","BROADWAY E & E HARRISON ST","","47.6221962","-122.320816","21"
"11191","","10TH AVE E & E MERCER ST","","47.623951","-122.319992","21"
"11200","","BROADWAY E & E MERCER ST","","47.6246109","-122.320839","21"
"11230","","10TH AVE E & E PROSPECT ST","","47.6288605","-122.320114","21"
"11250","","10TH AVE E & E GALER ST","","47.6322136","-122.320099","21"
"11270","","10TH AVE E & E HOWE ST","","47.6361618","-122.319992","21"
"11290","","10TH AVE E & E MILLER ST","","47.641571","-122.319969","21"
"11300","","E ROANOKE ST & BROADWAY E","","47.643261","-122.320747","21"
"11330","","HARVARD AVE E & E SHELBY ST","","47.64711","-122.321999","21"
"11352","","15TH AVE NE & NE 42ND ST","","47.6586685","-122.311905","21"
"11354","","NE 45TH ST & BROOKLYN AVE NE","","47.6613464","-122.313889","21"
"11370","","15TH AVE E & E GALER ST","","47.6323891","-122.312607","21"
"11390","","15TH AVE E & E PROSPECT ST","","47.628479","-122.312668","21"
"11400","","15TH AVE E & E ALOHA ST","","47.6266823","-122.312668","21"
"11410","","15TH AVE E & E ROY ST","","47.6250267","-122.312698","21"
"11420","","15TH AVE E & E MERCER ST","","47.62397","-122.312714","21"
"11430","","15TH AVE E & E REPUBLICAN ST","","47.6228943","-122.312737","21"
"11450","","15TH AVE E & E JOHN ST","","47.6198044","-122.31282","21"
"11460","","15TH AVE & E DENNY WAY","","47.6183014","-122.312851","21"
"11470","","15TH AVE & E OLIVE ST","","47.61623","-122.312866","21"
"11480","","E PINE ST & 15TH AVE","","47.6153564","-122.313148","21"
"11490","","E PINE ST & 13TH AVE","","47.6153374","-122.31591","21"
"11500","","E PINE ST & 11TH AVE","","47.6153183","-122.318489","21"
"11510","","E PINE ST & 10TH AVE","","47.615181","-122.319092","21"
"11520","","E PINE ST & 12TH AVE","","47.6152","-122.316498","21"
"11535","","E PINE ST & 15TH AVE","","47.6152115","-122.312286","21"
"11540","","15TH AVE & E PINE ST","","47.6156044","-122.312668","21"
"11550","","15TH AVE & E HOWELL ST","","47.6178322","-122.31266","21"
"11560","","15TH AVE E & E JOHN CT","","47.619709","-122.31263","21"
"11570","","15TH AVE E & E HARRISON ST","","47.62257","-122.312538","21"
"11590","","15TH AVE E & E ROY ST","","47.6254234","-122.312492","21"
"11600","","15TH AVE E & E ALOHA ST","","47.6270981","-122.312469","21"
"11610","","15TH AVE E & E PROSPECT ST","","47.6289024","-122.312454","21"
"11620","","15TH AVE E & E HIGHLAND DR","","47.6308327","-122.312424","21"
"11630","","GRANDVIEW PL E & E GALER ST","","47.6325226","-122.311821","21"
"11640","","GRANDVIEW PL E & E GARFIELD ST","","47.634079","-122.311798","21"
"11680","","MT RANIER DR S & S HANFORD ST","","47.5756569","-122.284843","21"
"11690","","MOUNT RAINIER DR S & S RIDGEWAY PL","","47.5766449","-122.286415","21"
"11700","","S MCCLELLAN ST & LAKE PK DR S","","47.5784073","-122.288605","21"
"11720","","S MCCLELLAN ST & 31ST AVE S","","47.5784111","-122.292671","21"
"11730","","31ST AVE S & S LANDER ST","","47.5798607","-122.292908","21"
"11750","","31ST AVE S & S COLLEGE ST","","47.5827065","-122.292908","21"
"11770","","31ST AVE S & S PLUM ST","","47.5851021","-122.292908","21"
