trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint,start_service_area_id,end_service_area_id,start_service_area_radius,end_service_area_radius,continuous_pickup,continuous_drop_off,pickup_booking_rule_id,drop_off_booking_rule_id,start_pickup_dropoff_window,end_pickup_dropoff_window,mean_duration_factor,mean_duration_offset,safe_duration_factor,safe_duration_offset,tts_stop_headsign,min_arrival_time,max_departure_time
307,16:22:00,16:22:00,70061,13,,0,0,53671.7555796487,1,,,,,1,1,,,,,,,,,,,
307,16:39:00,16:39:00,70011,14,,0,0,75383.56529997,1,,,,,1,1,,,,,,,,,,,
309,16:24:00,16:24:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
309,16:34:00,16:34:00,70231,2,,0,0,10037.7420327023,1,,,,,1,1,,,,,,,,,,,
309,16:38:00,16:38:00,70221,3,,0,0,13226.7495046579,1,,,,,1,1,,,,,,,,,,,
309,16:43:00,16:43:00,70211,4,,0,0,17537.5630255238,1,,,,,1,1,,,,,,,,,,,
309,16:46:00,16:46:00,70201,5,,0,0,20645.0537964062,1,,,,,1,1,,,,,,,,,,,
309,16:51:00,16:51:00,70191,6,,0,0,24585.6091136393,1,,,,,1,1,,,,,,,,,,,
309,16:55:00,16:55:00,70171,7,,0,0,27133.5554330872,1,,,,,1,1,,,,,,,,,,,
309,16:58:00,16:58:00,70161,8,,0,0,29149.0468720183,1,,,,,1,1,,,,,,,,,,,
309,17:04:00,17:04:00,70141,9,,0,0,34752.5670855285,1,,,,,1,1,,,,,,,,,,,
309,17:09:00,17:09:00,70121,10,,0,0,40230.501883597,1,,,,,1,1,,,,,,,,,,,
309,17:13:00,17:13:00,70111,11,,0,0,43562.6064663114,1,,,,,1,1,,,,,,,,,,,
309,17:21:00,17:21:00,70061,12,,0,0,53681.677981856,1,,,,,1,1,,,,,,,,,,,
309,17:38:00,17:38:00,70011,13,,0,0,75393.4877022,1,,,,,1,1,,,,,,,,,,,
313,18:16:00,18:16:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
313,18:23:00,18:23:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
313,18:33:00,18:33:00,70231,3,,0,0,12942.5672883094,1,,,,,1,1,,,,,,,,,,,
313,18:37:00,18:37:00,70221,4,,0,0,16131.574760265,1,,,,,1,1,,,,,,,,,,,
313,18:42:00,18:42:00,70211,5,,0,0,20442.388281131,1,,,,,1,1,,,,,,,,,,,
313,18:46:00,18:46:00,70201,6,,0,0,23549.8790520133,1,,,,,1,1,,,,,,,,,,,
313,18:50:00,18:50:00,70191,7,,0,0,27490.4343692464,1,,,,,1,1,,,,,,,,,,,
313,18:54:00,18:54:00,70171,8,,0,0,30038.3806886944,1,,,,,1,1,,,,,,,,,,,
313,18:58:00,18:58:00,70161,9,,0,0,32053.8721276255,1,,,,,1,1,,,,,,,,,,,
313,19:03:00,19:03:00,70141,10,,0,0,37657.3923411357,1,,,,,1,1,,,,,,,,,,,
313,19:09:00,19:09:00,70121,11,,0,0,43135.3271392042,1,,,,,1,1,,,,,,,,,,,
313,19:13:00,19:13:00,70111,12,,0,0,46467.4317219185,1,,,,,1,1,,,,,,,,,,,
313,19:22:00,19:22:00,70061,13,,0,0,56586.5032374632,1,,,,,1,1,,,,,,,,,,,
313,19:39:00,19:39:00,70011,14,,0,0,78298.3129578201,1,,,,,1,1,,,,,,,,,,,
311,17:23:00,17:23:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
311,17:33:00,17:33:00,70231,2,,0,0,10037.7420327023,1,,,,,1,1,,,,,,,,,,,
311,17:37:00,17:37:00,70221,3,,0,0,13226.7495046579,1,,,,,1,1,,,,,,,,,,,
311,17:42:00,17:42:00,70211,4,,0,0,17537.5630255238,1,,,,,1,1,,,,,,,,,,,
311,17:46:00,17:46:00,70201,5,,0,0,20645.0537964062,1,,,,,1,1,,,,,,,,,,,
311,17:50:00,17:50:00,70191,6,,0,0,24585.6091136393,1,,,,,1,1,,,,,,,,,,,
311,17:54:00,17:54:00,70171,7,,0,0,27133.5554330872,1,,,,,1,1,,,,,,,,,,,
311,17:58:00,17:58:00,70161,8,,0,0,29149.0468720183,1,,,,,1,1,,,,,,,,,,,
311,18:03:00,18:03:00,70141,9,,0,0,34752.5670855285,1,,,,,1,1,,,,,,,,,,,
311,18:09:00,18:09:00,70121,10,,0,0,40230.501883597,1,,,,,1,1,,,,,,,,,,,
311,18:13:00,18:13:00,70111,11,,0,0,43562.6064663114,1,,,,,1,1,,,,,,,,,,,
311,18:21:00,18:21:00,70061,12,,0,0,53681.677981856,1,,,,,1,1,,,,,,,,,,,
311,18:38:00,18:38:00,70011,13,,0,0,75393.4877022,1,,,,,1,1,,,,,,,,,,,
306,08:32:00,08:32:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
306,08:49:00,08:49:00,70062,2,,0,0,21663.7163500353,1,,,,,1,1,,,,,,,,,,,
306,08:57:00,08:57:00,70112,3,,0,0,31781.8562541311,1,,,,,1,1,,,,,,,,,,,
306,09:01:00,09:01:00,70122,4,,0,0,35115.1764201837,1,,,,,1,1,,,,,,,,,,,
306,09:07:00,09:07:00,70142,5,,0,0,40592.1041232906,1,,,,,1,1,,,,,,,,,,,
306,09:12:00,09:12:00,70162,6,,0,0,46195.3653539081,1,,,,,1,1,,,,,,,,,,,
306,09:16:00,09:16:00,70172,7,,0,0,48206.7476685968,1,,,,,1,1,,,,,,,,,,,
306,09:20:00,09:20:00,70192,8,,0,0,50755.0175733725,1,,,,,1,1,,,,,,,,,,,
306,09:24:00,09:24:00,70202,9,,0,0,54694.7026843283,1,,,,,1,1,,,,,,,,,,,
306,09:29:00,09:29:00,70212,10,,0,0,57803.1169596918,1,,,,,1,1,,,,,,,,,,,
306,09:34:00,09:34:00,70222,11,,0,0,62115.6343798389,1,,,,,1,1,,,,,,,,,,,
306,09:38:00,09:38:00,70232,12,,0,0,65305.5781532853,1,,,,,1,1,,,,,,,,,,,
306,09:48:00,09:48:00,70262,13,,0,0,75351.112297,1,,,,,1,1,,,,,,,,,,,
308,15:33:00,15:33:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
308,15:50:00,15:50:00,70062,2,,0,0,21663.7163500353,1,,,,,1,1,,,,,,,,,,,
308,15:58:00,15:58:00,70112,3,,0,0,31781.8562541311,1,,,,,1,1,,,,,,,,,,,
308,16:02:00,16:02:00,70122,4,,0,0,35115.1764201837,1,,,,,1,1,,,,,,,,,,,
308,16:08:00,16:08:00,70142,5,,0,0,40592.1041232906,1,,,,,1,1,,,,,,,,,,,
308,16:13:00,16:13:00,70162,6,,0,0,46195.3653539081,1,,,,,1,1,,,,,,,,,,,
308,16:17:00,16:17:00,70172,7,,0,0,48206.7476685968,1,,,,,1,1,,,,,,,,,,,
308,16:21:00,16:21:00,70192,8,,0,0,50755.0175733725,1,,,,,1,1,,,,,,,,,,,
308,16:25:00,16:25:00,70202,9,,0,0,54694.7026843283,1,,,,,1,1,,,,,,,,,,,
308,16:30:00,16:30:00,70212,10,,0,0,57803.1169596918,1,,,,,1,1,,,,,,,,,,,
308,16:35:00,16:35:00,70222,11,,0,0,62115.6343798389,1,,,,,1,1,,,,,,,,,,,
308,16:39:00,16:39:00,70232,12,,0,0,65305.5781532853,1,,,,,1,1,,,,,,,,,,,
308,16:49:00,16:49:00,70262,13,,0,0,75351.112297,1,,,,,1,1,,,,,,,,,,,
310,16:32:00,16:32:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
310,16:49:00,16:49:00,70062,2,,0,0,21663.7163500353,1,,,,,1,1,,,,,,,,,,,
310,16:57:00,16:57:00,70112,3,,0,0,31781.8562541311,1,,,,,1,1,,,,,,,,,,,
310,17:01:00,17:01:00,70122,4,,0,0,35115.1764201837,1,,,,,1,1,,,,,,,,,,,
310,17:07:00,17:07:00,70142,5,,0,0,40592.1041232906,1,,,,,1,1,,,,,,,,,,,
310,17:12:00,17:12:00,70162,6,,0,0,46195.3653539081,1,,,,,1,1,,,,,,,,,,,
310,17:16:00,17:16:00,70172,7,,0,0,48206.7476685968,1,,,,,1,1,,,,,,,,,,,
310,17:20:00,17:20:00,70192,8,,0,0,50755.0175733725,1,,,,,1,1,,,,,,,,,,,
310,17:24:00,17:24:00,70202,9,,0,0,54694.7026843283,1,,,,,1,1,,,,,,,,,,,
310,17:29:00,17:29:00,70212,10,,0,0,57803.1169596918,1,,,,,1,1,,,,,,,,,,,
310,17:34:00,17:34:00,70222,11,,0,0,62115.6343798389,1,,,,,1,1,,,,,,,,,,,
310,17:38:00,17:38:00,70232,12,,0,0,65305.5781532853,1,,,,,1,1,,,,,,,,,,,
310,17:51:00,17:51:00,70262,13,,0,0,75351.1122969705,1,,,,,1,1,,,,,,,,,,,
310,17:57:00,17:57:00,70272,14,,0,0,78241.7277323161,1,,,,,1,1,,,,,,,,,,,
310,18:04:00,18:04:00,70282,15,,0,0,83240.9393126205,1,,,,,1,1,,,,,,,,,,,
310,18:10:00,18:10:00,70292,16,,0,0,88545.1417366383,1,,,,,1,1,,,,,,,,,,,
310,18:23:00,18:23:00,70302,17,,0,0,107595.907101471,1,,,,,1,1,,,,,,,,,,,
310,18:29:00,18:29:00,70312,18,,0,0,113513.456601525,1,,,,,1,1,,,,,,,,,,,
310,18:42:00,18:42:00,70322,19,,0,0,123575.05132347,1,,,,,1,1,,,,,,,,,,,
312,17:32:00,17:32:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
312,17:49:00,17:49:00,70062,2,,0,0,21663.7163500353,1,,,,,1,1,,,,,,,,,,,
312,17:57:00,17:57:00,70112,3,,0,0,31781.8562541311,1,,,,,1,1,,,,,,,,,,,
312,18:01:00,18:01:00,70122,4,,0,0,35115.1764201837,1,,,,,1,1,,,,,,,,,,,
312,18:07:00,18:07:00,70142,5,,0,0,40592.1041232906,1,,,,,1,1,,,,,,,,,,,
312,18:12:00,18:12:00,70162,6,,0,0,46195.3653539081,1,,,,,1,1,,,,,,,,,,,
312,18:16:00,18:16:00,70172,7,,0,0,48206.7476685968,1,,,,,1,1,,,,,,,,,,,
312,18:20:00,18:20:00,70192,8,,0,0,50755.0175733725,1,,,,,1,1,,,,,,,,,,,
312,18:24:00,18:24:00,70202,9,,0,0,54694.7026843283,1,,,,,1,1,,,,,,,,,,,
312,18:29:00,18:29:00,70212,10,,0,0,57803.1169596918,1,,,,,1,1,,,,,,,,,,,
312,18:34:00,18:34:00,70222,11,,0,0,62115.6343798389,1,,,,,1,1,,,,,,,,,,,
312,18:38:00,18:38:00,70232,12,,0,0,65305.5781532853,1,,,,,1,1,,,,,,,,,,,
312,18:52:00,18:52:00,70262,13,,0,0,75351.1122969705,1,,,,,1,1,,,,,,,,,,,
312,18:59:00,18:59:00,70272,14,,0,0,78241.7277323499,1,,,,,1,1,,,,,,,,,,,
314,18:32:00,18:32:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
314,18:49:00,18:49:00,70062,2,,0,0,21663.7163500353,1,,,,,1,1,,,,,,,,,,,
314,18:57:00,18:57:00,70112,3,,0,0,31781.8562541311,1,,,,,1,1,,,,,,,,,,,
314,19:01:00,19:01:00,70122,4,,0,0,35115.1764201837,1,,,,,1,1,,,,,,,,,,,
314,19:07:00,19:07:00,70142,5,,0,0,40592.1041232906,1,,,,,1,1,,,,,,,,,,,
314,19:12:00,19:12:00,70162,6,,0,0,46195.3653539081,1,,,,,1,1,,,,,,,,,,,
314,19:16:00,19:16:00,70172,7,,0,0,48206.7476685968,1,,,,,1,1,,,,,,,,,,,
314,19:20:00,19:20:00,70192,8,,0,0,50755.0175733725,1,,,,,1,1,,,,,,,,,,,
314,19:24:00,19:24:00,70202,9,,0,0,54694.7026843283,1,,,,,1,1,,,,,,,,,,,
314,19:29:00,19:29:00,70212,10,,0,0,57803.1169596918,1,,,,,1,1,,,,,,,,,,,
314,19:34:00,19:34:00,70222,11,,0,0,62115.6343798389,1,,,,,1,1,,,,,,,,,,,
314,19:38:00,19:38:00,70232,12,,0,0,65305.5781532853,1,,,,,1,1,,,,,,,,,,,
314,19:48:00,19:48:00,70262,13,,0,0,75351.112297,1,,,,,1,1,,,,,,,,,,,
304,07:32:00,07:32:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
304,07:49:00,07:49:00,70062,2,,0,0,21663.7163500353,1,,,,,1,1,,,,,,,,,,,
304,07:57:00,07:57:00,70112,3,,0,0,31781.8562541311,1,,,,,1,1,,,,,,,,,,,
304,08:01:00,08:01:00,70122,4,,0,0,35115.1764201837,1,,,,,1,1,,,,,,,,,,,
304,08:07:00,08:07:00,70142,5,,0,0,40592.1041232906,1,,,,,1,1,,,,,,,,,,,
304,08:12:00,08:12:00,70162,6,,0,0,46195.3653539081,1,,,,,1,1,,,,,,,,,,,
304,08:16:00,08:16:00,70172,7,,0,0,48206.7476685968,1,,,,,1,1,,,,,,,,,,,
304,08:20:00,08:20:00,70192,8,,0,0,50755.0175733725,1,,,,,1,1,,,,,,,,,,,
304,08:24:00,08:24:00,70202,9,,0,0,54694.7026843283,1,,,,,1,1,,,,,,,,,,,
304,08:29:00,08:29:00,70212,10,,0,0,57803.1169596918,1,,,,,1,1,,,,,,,,,,,
304,08:34:00,08:34:00,70222,11,,0,0,62115.6343798389,1,,,,,1,1,,,,,,,,,,,
304,08:38:00,08:38:00,70232,12,,0,0,65305.5781532853,1,,,,,1,1,,,,,,,,,,,
304,08:48:00,08:48:00,70262,13,,0,0,75351.112297,1,,,,,1,1,,,,,,,,,,,
401,05:38:00,05:38:00,70271,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
401,05:44:00,05:44:00,70261,2,,0,0,2898.26431637197,1,,,,,1,1,,,,,,,,,,,
401,05:50:00,05:50:00,70241,3,,0,0,7055.196573615,1,,,,,1,1,,,,,,,,,,,
401,05:58:00,05:58:00,70221,4,,0,0,16126.0117227772,1,,,,,1,1,,,,,,,,,,,
401,06:03:00,06:03:00,70211,5,,0,0,20440.9045145654,1,,,,,1,1,,,,,,,,,,,
401,06:10:00,06:10:00,70171,6,,0,0,30033.4705134393,1,,,,,1,1,,,,,,,,,,,
401,06:17:00,06:17:00,70141,7,,0,0,37644.6095806397,1,,,,,1,1,,,,,,,,,,,
401,06:22:00,06:22:00,70131,8,,0,0,41140.6992630236,1,,,,,1,1,,,,,,,,,,,
401,06:30:00,06:30:00,70091,9,,0,0,49937.2837336643,1,,,,,1,1,,,,,,,,,,,
401,06:33:00,06:33:00,70081,10,,0,0,52265.9127943785,1,,,,,1,1,,,,,,,,,,,
401,06:38:00,06:38:00,70061,11,,0,0,56588.7009698609,1,,,,,1,1,,,,,,,,,,,
401,06:43:00,06:43:00,70051,12,,0,0,60741.1677646324,1,,,,,1,1,,,,,,,,,,,
401,06:54:00,06:54:00,70021,13,,0,0,75811.4204657066,1,,,,,1,1,,,,,,,,,,,
401,07:00:00,07:00:00,70011,14,,0,0,78361.9491504,1,,,,,1,1,,,,,,,,,,,
403,05:54:00,05:54:00,70321,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
403,06:03:00,06:03:00,70311,2,,0,0,9881.41415529861,1,,,,,1,1,,,,,,,,,,,
403,06:09:00,06:09:00,70301,3,,0,0,15979.1132025303,1,,,,,1,1,,,,,,,,,,,
403,06:24:00,06:24:00,70291,4,,0,0,35028.5394559437,1,,,,,1,1,,,,,,,,,,,
403,06:30:00,06:30:00,70281,5,,0,0,40330.9714799222,1,,,,,1,1,,,,,,,,,,,
403,06:37:00,06:37:00,70271,6,,0,0,45318.2226933606,1,,,,,1,1,,,,,,,,,,,
403,06:44:00,06:44:00,70261,7,,0,0,48219.5593911282,1,,,,,1,1,,,,,,,,,,,
403,06:50:00,06:50:00,70241,8,,0,0,52376.4916483712,1,,,,,1,1,,,,,,,,,,,
403,06:58:00,06:58:00,70221,9,,0,0,61447.3067975335,1,,,,,1,1,,,,,,,,,,,
403,07:03:00,07:03:00,70211,10,,0,0,65762.1995893216,1,,,,,1,1,,,,,,,,,,,
403,07:11:00,07:11:00,70171,11,,0,0,75354.7655881955,1,,,,,1,1,,,,,,,,,,,
403,07:17:00,07:17:00,70141,12,,0,0,82965.9046553958,1,,,,,1,1,,,,,,,,,,,
403,07:22:00,07:22:00,70131,13,,0,0,86461.9943377797,1,,,,,1,1,,,,,,,,,,,
403,07:30:00,07:30:00,70091,14,,0,0,95258.5788084204,1,,,,,1,1,,,,,,,,,,,
403,07:33:00,07:33:00,70081,15,,0,0,97587.2078691346,1,,,,,1,1,,,,,,,,,,,
403,07:38:00,07:38:00,70061,16,,0,0,101909.996044617,1,,,,,1,1,,,,,,,,,,,
403,07:43:00,07:43:00,70051,17,,0,0,106062.462839389,1,,,,,1,1,,,,,,,,,,,
403,07:54:00,07:54:00,70021,18,,0,0,121132.715540463,1,,,,,1,1,,,,,,,,,,,
403,08:00:00,08:00:00,70011,19,,0,0,123683.24422516,1,,,,,1,1,,,,,,,,,,,
407,08:44:00,08:44:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
407,08:50:00,08:50:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
407,08:58:00,08:58:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
407,09:03:00,09:03:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
407,09:11:00,09:11:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
407,09:17:00,09:17:00,70141,6,,0,0,34739.7843250325,1,,,,,1,1,,,,,,,,,,,
407,09:22:00,09:22:00,70131,7,,0,0,38235.8740074164,1,,,,,1,1,,,,,,,,,,,
407,09:30:00,09:30:00,70091,8,,0,0,47032.4584780571,1,,,,,1,1,,,,,,,,,,,
407,09:33:00,09:33:00,70081,9,,0,0,49361.0875387713,1,,,,,1,1,,,,,,,,,,,
407,09:39:00,09:39:00,70061,10,,0,0,53683.8757142538,1,,,,,1,1,,,,,,,,,,,
407,09:44:00,09:44:00,70051,11,,0,0,57836.3425090252,1,,,,,1,1,,,,,,,,,,,
407,09:55:00,09:55:00,70021,12,,0,0,72906.5952100994,1,,,,,1,1,,,,,,,,,,,
407,10:01:00,10:01:00,70011,13,,0,0,75457.12389478,1,,,,,1,1,,,,,,,,,,,
409,15:44:00,15:44:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
409,15:50:00,15:50:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
409,15:58:00,15:58:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
409,16:03:00,16:03:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
409,16:11:00,16:11:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
409,16:17:00,16:17:00,70141,6,,0,0,34739.7843250325,1,,,,,1,1,,,,,,,,,,,
409,16:22:00,16:22:00,70131,7,,0,0,38235.8740074164,1,,,,,1,1,,,,,,,,,,,
409,16:30:00,16:30:00,70091,8,,0,0,47032.4584780571,1,,,,,1,1,,,,,,,,,,,
409,16:33:00,16:33:00,70081,9,,0,0,49361.0875387713,1,,,,,1,1,,,,,,,,,,,
409,16:38:00,16:38:00,70061,10,,0,0,53683.8757142538,1,,,,,1,1,,,,,,,,,,,
409,16:43:00,16:43:00,70051,11,,0,0,57836.3425090252,1,,,,,1,1,,,,,,,,,,,
409,16:54:00,16:54:00,70021,12,,0,0,72906.5952100994,1,,,,,1,1,,,,,,,,,,,
409,17:00:00,17:00:00,70011,13,,0,0,75457.12389478,1,,,,,1,1,,,,,,,,,,,
415,18:44:00,18:44:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
415,18:50:00,18:50:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
415,18:58:00,18:58:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
415,19:03:00,19:03:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
415,19:11:00,19:11:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
415,19:17:00,19:17:00,70141,6,,0,0,34739.7843250325,1,,,,,1,1,,,,,,,,,,,
415,19:22:00,19:22:00,70131,7,,0,0,38235.8740074164,1,,,,,1,1,,,,,,,,,,,
415,19:30:00,19:30:00,70091,8,,0,0,47032.4584780571,1,,,,,1,1,,,,,,,,,,,
415,19:33:00,19:33:00,70081,9,,0,0,49361.0875387713,1,,,,,1,1,,,,,,,,,,,
415,19:38:00,19:38:00,70061,10,,0,0,53683.8757142538,1,,,,,1,1,,,,,,,,,,,
415,19:43:00,19:43:00,70051,11,,0,0,57836.3425090252,1,,,,,1,1,,,,,,,,,,,
415,19:54:00,19:54:00,70021,12,,0,0,72906.5952100994,1,,,,,1,1,,,,,,,,,,,
415,20:00:00,20:00:00,70011,13,,0,0,75457.12389478,1,,,,,1,1,,,,,,,,,,,
411,16:44:00,16:44:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
411,16:50:00,16:50:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
411,16:58:00,16:58:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
411,17:03:00,17:03:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
411,17:11:00,17:11:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
411,17:17:00,17:17:00,70141,6,,0,0,34739.7843250325,1,,,,,1,1,,,,,,,,,,,
411,17:22:00,17:22:00,70131,7,,0,0,38235.8740074164,1,,,,,1,1,,,,,,,,,,,
411,17:30:00,17:30:00,70091,8,,0,0,47032.4584780571,1,,,,,1,1,,,,,,,,,,,
411,17:33:00,17:33:00,70081,9,,0,0,49361.0875387713,1,,,,,1,1,,,,,,,,,,,
411,17:38:00,17:38:00,70061,10,,0,0,53683.8757142538,1,,,,,1,1,,,,,,,,,,,
411,17:43:00,17:43:00,70051,11,,0,0,57836.3425090252,1,,,,,1,1,,,,,,,,,,,
411,17:54:00,17:54:00,70021,12,,0,0,72906.5952100994,1,,,,,1,1,,,,,,,,,,,
411,18:00:00,18:00:00,70011,13,,0,0,75457.12389478,1,,,,,1,1,,,,,,,,,,,
413,17:44:00,17:44:00,70261,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
413,17:50:00,17:50:00,70241,2,,0,0,4150.37131800785,1,,,,,1,1,,,,,,,,,,,
413,17:58:00,17:58:00,70221,3,,0,0,13221.1864671701,1,,,,,1,1,,,,,,,,,,,
413,18:03:00,18:03:00,70211,4,,0,0,17536.0792589582,1,,,,,1,1,,,,,,,,,,,
413,18:11:00,18:11:00,70171,5,,0,0,27128.6452578322,1,,,,,1,1,,,,,,,,,,,
413,18:17:00,18:17:00,70141,6,,0,0,34739.7843250325,1,,,,,1,1,,,,,,,,,,,
413,18:22:00,18:22:00,70131,7,,0,0,38235.8740074164,1,,,,,1,1,,,,,,,,,,,
413,18:30:00,18:30:00,70091,8,,0,0,47032.4584780571,1,,,,,1,1,,,,,,,,,,,
413,18:33:00,18:33:00,70081,9,,0,0,49361.0875387713,1,,,,,1,1,,,,,,,,,,,
413,18:38:00,18:38:00,70061,10,,0,0,53683.8757142538,1,,,,,1,1,,,,,,,,,,,
413,18:43:00,18:43:00,70051,11,,0,0,57836.3425090252,1,,,,,1,1,,,,,,,,,,,
413,18:54:00,18:54:00,70021,12,,0,0,72906.5952100994,1,,,,,1,1,,,,,,,,,,,
413,19:00:00,19:00:00,70011,13,,0,0,75457.12389478,1,,,,,1,1,,,,,,,,,,,
405,06:52:00,06:52:00,70321,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
405,07:01:00,07:01:00,70311,2,,0,0,9881.41415529861,1,,,,,1,1,,,,,,,,,,,
405,07:07:00,07:07:00,70301,3,,0,0,15979.1132025303,1,,,,,1,1,,,,,,,,,,,
405,07:22:00,07:22:00,70291,4,,0,0,35028.5394559437,1,,,,,1,1,,,,,,,,,,,
405,07:28:00,07:28:00,70281,5,,0,0,40330.9714799222,1,,,,,1,1,,,,,,,,,,,
405,07:35:00,07:35:00,70271,6,,0,0,45318.2226933606,1,,,,,1,1,,,,,,,,,,,
405,07:42:00,07:42:00,70261,7,,0,0,48219.5593911282,1,,,,,1,1,,,,,,,,,,,
405,07:46:00,07:46:00,70251,8,,0,0,50117.9580597368,1,,,,,1,1,,,,,,,,,,,
405,07:50:00,07:50:00,70241,9,,0,0,52370.3760003479,1,,,,,1,1,,,,,,,,,,,
405,07:58:00,07:58:00,70221,10,,0,0,61441.1911495102,1,,,,,1,1,,,,,,,,,,,
405,08:03:00,08:03:00,70211,11,,0,0,65756.0839412983,1,,,,,1,1,,,,,,,,,,,
405,08:11:00,08:11:00,70171,12,,0,0,75348.6499401722,1,,,,,1,1,,,,,,,,,,,
405,08:17:00,08:17:00,70141,13,,0,0,82959.7890073725,1,,,,,1,1,,,,,,,,,,,
405,08:22:00,08:22:00,70131,14,,0,0,86455.8786897564,1,,,,,1,1,,,,,,,,,,,
405,08:30:00,08:30:00,70091,15,,0,0,95252.4631603971,1,,,,,1,1,,,,,,,,,,,
405,08:33:00,08:33:00,70081,16,,0,0,97581.0922211113,1,,,,,1,1,,,,,,,,,,,
405,08:38:00,08:38:00,70061,17,,0,0,101903.880396594,1,,,,,1,1,,,,,,,,,,,
405,08:43:00,08:43:00,70051,18,,0,0,106056.347191365,1,,,,,1,1,,,,,,,,,,,
405,08:54:00,08:54:00,70021,19,,0,0,121126.599892439,1,,,,,1,1,,,,,,,,,,,
405,09:00:00,09:00:00,70011,20,,0,0,123677.12857715,1,,,,,1,1,,,,,,,,,,,
402,06:12:00,06:12:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
402,06:17:00,06:17:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
402,06:28:00,06:28:00,70052,3,,0,0,17586.7353566214,1,,,,,1,1,,,,,,,,,,,
402,06:33:00,06:33:00,70062,4,,0,0,21744.661662822,1,,,,,1,1,,,,,,,,,,,
402,06:38:00,06:38:00,70082,5,,0,0,26065.0903679869,1,,,,,1,1,,,,,,,,,,,
402,06:42:00,06:42:00,70092,6,,0,0,28374.5982816307,1,,,,,1,1,,,,,,,,,,,
402,06:50:00,06:50:00,70132,7,,0,0,37205.1111434884,1,,,,,1,1,,,,,,,,,,,
402,06:54:00,06:54:00,70142,8,,0,0,40704.9057354592,1,,,,,1,1,,,,,,,,,,,
402,07:01:00,07:01:00,70172,9,,0,0,48320.9893085858,1,,,,,1,1,,,,,,,,,,,
402,07:09:00,07:09:00,70212,10,,0,0,57913.4948959634,1,,,,,1,1,,,,,,,,,,,
402,07:14:00,07:14:00,70222,11,,0,0,62230.5795187979,1,,,,,1,1,,,,,,,,,,,
402,07:22:00,07:22:00,70242,12,,0,0,71305.7604956186,1,,,,,1,1,,,,,,,,,,,
402,07:29:00,07:29:00,70262,13,,0,0,75460.97840154,1,,,,,1,1,,,,,,,,,,,
404,07:12:00,07:12:00,70012,1,,0,0,0,1,,,,,1,1,,,,,,,,,,,
404,07:17:00,07:17:00,70022,2,,0,0,2521.94934933267,1,,,,,1,1,,,,,,,,,,,
404,07:28:00,07:28:00,70052,3,,0,0,17586.7353566214,1,,,,,1,1,,,,,,,,,,,
404,07:33:00,07:33:00,70062,4,,0,0,21744.661662822,1,,,,,1,1,,,,,,,,,,,
